RUN 1
Victoria_Bennett: [('s=3', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Margaret_Taylor: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=1'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0')]
Daniel_Perez: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Dylan_Bryant: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Robin_Coleman: [('s=3', 'a=1'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Lily_Ford: [('s=4', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Julian_Barnes: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Ruth_Nguyen: [('s=3', 'a=0'), ('s=4', 'a=2'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=2'), ('s=3', 'a=0')]
Nicholas_Turner: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=1')]
Bryan_Ward: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Hailey_Myers: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Jordan_Wood: [('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1')]
Ryan_Carter: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0')]
Mary_Johnson: [('s=3', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Amy_Baker: [('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2')]
Ethan_Flores: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0')]
Olivia_Morgan: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2')]
William_Miller: [('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Patrick_Cooper: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2')]
Mark_Lewis: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Jennifer_Lopez: [('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Brandon_Sanchez: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Eva_West: [('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0')]
Charles_Moore: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=2'), ('s=1', 'a=0')]
Nancy_White: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0')]
Jasmine_Alexander: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0')]
AJenkins: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0')]
Gabriel_Simmons: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=2', 'a=0')]
Aubrey_Price: [('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2')]
Brian_Hill: [('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0')]
Rebecca_Torres: [('s=3', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1')]
Janice_Brooks: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0')]
Owen_Ford: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Donna_King: [('s=2', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Casey_Barnes: [('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=0', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2')]
Emma_Roberts: [('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2')]
Robert_Williams: [('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1')]
Jeffrey_Hall: [('s=0', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2')]
Samantha_Butler: [('s=1', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2')]
Adam_Bell: [('s=2', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1')]
Barbara_Davis: [('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1')]
Diane_Richardson: [('s=1', 'a=2'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=0', 'a=0')]
Helen_Robinson: [('s=2', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0')]
Richard_Wilson: [('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=2')]
Laura_Morris: [('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2')]
Julian_Cole: [('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=1')]
Dorothy_Jackson: [('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=2')]
Matthew_Harris: [('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=0', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2')]
Connor_Russell: [('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=2', 'a=1')]
Quinn_Perry: [('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=0')]
Madison_Bryant: [('s=1', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1')]
Miles_Jenkins: [('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=0', 'a=1'), ('s=1', 'a=2')]
Sharon_Flores: [('s=2', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=2')]
Frank_Parker: [('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=1')]
Samuel_Kelly: [('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Isabella_Hamilton: [('s=1', 'a=1'), ('s=1', 'a=0'), ('s=0', 'a=0'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2')]
Andrew_Wright: [('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=1')]
Jamie_Ross: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1')]
Gary_Phillips: [('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Patricia_Brown: [('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1')]
Angela_Rivera: [('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=2')]
Caleb_Simmons: [('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=2')]
Cheryl_Murphy: [('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2')]
James_Rodriguez: [('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=1')]
Shane_Cox: [('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2')]
Steven_Walker: [('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Susan_Anderson: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0')]
Benjamin_Rogers: [('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0')]
Naomi_Jordan: [('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2')]
Christopher_Martin: [('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2')]
Karen_Sanchez: [('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0')]
Sierra_Griffin: [('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2')]
Riley_Powell: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2')]
Aaron_Russell: [('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Caroline_Patterson: [('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=2'), ('s=2', 'a=2')]
Edward_Green: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Janet_Edwards: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=2')]
Alice_Sanders: [('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Carter_Graham: [('s=2', 'a=1'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2')]
Carol_Scott: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=2')]
Michael_Jones: [('s=4', 'a=1'), ('s=3', 'a=1'), ('s=4', 'a=2'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2')]
Theresa_Howard: [('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=1'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=2')]
Jacob_Campbell: [('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=1', 'a=2'), ('s=3', 'a=2')]
Elizabeth_Martinez: [('s=3', 'a=2'), ('s=3', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=1'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2')]
Morgan_Henderson: [('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2')]
Sandra_Young: [('s=4', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=4', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2')]
Isaac_Hayes: [('s=3', 'a=2'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2')]
Megan_Reed: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=4', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2')]
Lisa_Lee: [('s=3', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Anthony_Clark: [('s=3', 'a=2'), ('s=3', 'a=1'), ('s=2', 'a=2'), ('s=4', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=1'), ('s=2', 'a=1')]
Alyssa_Foster: [('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=1'), ('s=3', 'a=1'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Zachary_Bailey: [('s=3', 'a=2'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=1'), ('s=3', 'a=1'), ('s=3', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2')]
Luke_Diaz: [('s=3', 'a=2'), ('s=3', 'a=2'), ('s=4', 'a=2'), ('s=3', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Alex_Patterson: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=3', 'a=0')]
Joseph_Thomas: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2')]
Stephanie_Evans: [('s=3', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=1'), ('s=3', 'a=2'), ('s=2', 'a=2')]
Sofia_Griffin: [('s=4', 'a=0'), ('s=4', 'a=1'), ('s=4', 'a=2'), ('s=4', 'a=0'), ('s=3', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2')]
Cynthia_Adams: [('s=3', 'a=2'), ('s=4', 'a=1'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2')]
Scott_Collins: [('s=4', 'a=0'), ('s=4', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2')]
